age,workclass,fnlwgt,education,educational.num,marital.status,occupation,race,gender,capital.gain,capital.loss,hours.per.week,native.country,income
41,Government,253814,Masters,14,Never-married,Prof-specialty,White,Female,0,0,20,US,<=50K
26,Self-emp-not-inc,253814,HS-grad,9,Married,Prof-specialty,White,Male,0,0,60,US,<=50K
35,Private,253814,HS-grad,9,Married,Sales,White,Male,0,0,40,US,<=50K
31,Private,253814,Assoc-voc,11,Never-married,Other-service,White,Male,0,0,40,US,<=50K
46,Private,253814,Some-college,10,Never-married,Handlers-cleaners,Black,Male,0,0,40,US,<=50K
32,Private,253814,HS-grad,9,Divorced,Machine-op-inspct,Black,Female,0,0,40,US,<=50K
19,Private,253814,Assoc-acdm,12,Never-married,Craft-repair,White,Male,0,0,40,US,<=50K
41,Private,253814,HS-grad,9,Divorced,Adm-clerical,White,Female,0,0,40,US,<=50K
25,Private,253814,Bachelors,13,Married,Other-service,White,Male,0,0,40,US,<=50K
42,Private,253814,Bachelors,13,Divorced,Prof-specialty,White,Male,0,0,45,Non-US,>50K
48,Private,253814,Assoc-acdm,12,Married,Craft-repair,White,Male,0,0,40,US,>50K
46,Government,253814,Masters,14,Never-married,Prof-specialty,White,Male,0,0,45,US,>50K
47,Private,253814,Assoc-voc,11,Married,Adm-clerical,White,Female,0,0,40,US,<=50K
22,Private,253814,Some-college,10,Never-married,Other-service,White,Male,0,0,40,US,<=50K
51,Government,253814,HS-grad,9,Married,Transport-moving,White,Male,0,0,35,US,>50K
32,Private,253814,Assoc-voc,11,Never-married,Craft-repair,White,Male,0,0,20,US,<=50K
35,Private,253814,HS-grad,9,Married,Transport-moving,White,Male,0,0,40,US,<=50K
18,Private,253814,HS-grad,9,Married,Adm-clerical,White,Male,0,0,40,US,<=50K
32,Private,253814,Assoc-acdm,12,Married,Transport-moving,White,Male,0,0,20,US,>50K
50,Private,253814,Bachelors,13,Married,Exec-managerial,White,Male,0,0,55,Non-US,>50K
46,Private,253814,<=12th,14,Never-married,Handlers-cleaners,Amer-Indian-Eskimo,Male,0,0,40,US,<=50K
29,Self-emp-inc,253814,Bachelors,13,Married,Exec-managerial,White,Male,0,0,50,US,<=50K
51,Private,253814,HS-grad,9,Divorced,Craft-repair,White,Female,0,0,40,US,<=50K
23,Private,253814,<=12th,6,Widowed,Exec-managerial,White,Female,0,0,45,US,<=50K
44,Private,253814,HS-grad,9,Widowed,Machine-op-inspct,White,Female,0,0,45,US,<=50K
35,Private,253814,HS-grad,9,Never-married,Other-service,White,Female,0,0,40,US,<=50K
25,Private,253814,HS-grad,9,Married,Other-service,White,Male,0,0,40,Non-US,<=50K
41,Private,253814,Bachelors,13,Married,Exec-managerial,White,Male,0,0,40,US,<=50K
29,Private,253814,Bachelors,13,Married,Machine-op-inspct,White,Male,0,0,50,US,>50K
27,Self-emp-inc,253814,Bachelors,13,Married,Sales,White,Male,0,0,60,US,<=50K
25,Private,253814,Some-college,10,Married,Adm-clerical,White,Male,0,0,40,US,>50K
21,Government,253814,Some-college,10,Married,Protective-serv,White,Male,0,0,50,US,>50K
26,Private,253814,Some-college,10,Married,Adm-clerical,White,Male,0,0,40,US,>50K
39,Private,253814,Bachelors,13,Married,Exec-managerial,White,Male,0,0,50,US,>50K
36,Private,253814,HS-grad,9,Never-married,Adm-clerical,White,Male,0,0,45,US,<=50K
22,Government,253814,Masters,14,Never-married,Prof-specialty,White,Female,0,0,25,US,<=50K
37,Private,253814,Assoc-acdm,12,Never-married,Other-service,White,Female,0,0,40,US,<=50K
27,Private,253814,Some-college,10,Never-married,Tech-support,White,Male,0,0,40,US,<=50K
23,Private,253814,HS-grad,9,Divorced,Sales,White,Male,0,0,40,US,<=50K
36,Private,253814,Assoc-acdm,12,Divorced,Adm-clerical,White,Female,0,0,45,US,<=50K
49,Self-emp-inc,253814,Bachelors,13,Married,Exec-managerial,White,Male,0,0,50,US,>50K
50,Government,253814,Bachelors,13,Married,Prof-specialty,White,Male,0,0,45,US,<=50K
31,Private,253814,Assoc-voc,11,Divorced,Craft-repair,White,Male,0,0,35,US,<=50K
47,Private,253814,<=12th,6,Married,Transport-moving,White,Male,0,0,45,US,<=50K
56,Government,253814,Assoc-voc,11,Never-married,Prof-specialty,White,Female,0,0,60,US,<=50K
36,Private,253814,HS-grad,9,Divorced,Other-service,Black,Female,0,0,40,US,<=50K
43,Government,253814,HS-grad,9,Married,Exec-managerial,White,Female,0,0,40,US,<=50K
36,Private,253814,Assoc-acdm,12,Never-married,Other-service,Black,Female,0,0,40,US,<=50K
49,Private,253814,Doctorate,16,Married,Prof-specialty,White,Male,0,0,50,US,>50K
28,Private,253814,<=12th,6,Never-married,Adm-clerical,White,Female,0,0,45,US,<=50K
38,Private,253814,HS-grad,9,Married,Craft-repair,White,Male,0,0,20,US,>50K
50,Government,253814,Masters,14,Never-married,Prof-specialty,Black,Female,0,0,16,US,<=50K
51,Private,253814,HS-grad,9,Married,Exec-managerial,White,Male,0,0,60,US,<=50K
29,Private,253814,Some-college,10,Divorced,Other-service,White,Female,0,0,35,US,<=50K
46,Private,253814,Assoc-voc,11,Married,Machine-op-inspct,Asian-Pac-Islander,Male,0,0,40,US,<=50K
40,Private,253814,HS-grad,9,Never-married,Sales,White,Female,0,0,40,US,<=50K
37,Private,253814,<=12th,6,Never-married,Adm-clerical,White,Female,0,0,40,US,<=50K
24,Private,253814,Bachelors,13,Married,Sales,White,Male,0,0,40,US,>50K
28,Private,253814,Bachelors,13,Married,Prof-specialty,White,Male,0,0,50,US,>50K
38,Private,253814,Bachelors,13,Married,Prof-specialty,White,Male,0,0,20,US,>50K
23,Self-emp-inc,253814,HS-grad,9,Married,Sales,White,Male,0,0,55,US,>50K
41,Private,253814,HS-grad,9,Married,Handlers-cleaners,White,Male,0,0,40,US,>50K
41,Self-emp-not-inc,253814,HS-grad,9,Married,Machine-op-inspct,White,Male,0,0,40,US,>50K
23,Private,253814,Bachelors,13,Married,Machine-op-inspct,Black,Male,0,0,40,US,<=50K
25,Private,253814,Some-college,10,Never-married,Craft-repair,White,Male,0,0,50,US,<=50K
33,Government,253814,Some-college,10,Separated,Other-service,Black,Female,0,0,40,US,<=50K
51,Private,253814,HS-grad,9,Married,Exec-managerial,White,Male,0,0,30,US,<=50K
24,Government,253814,Assoc-voc,11,Never-married,Prof-specialty,White,Female,0,0,32,US,<=50K
28,Private,253814,HS-grad,9,Married,Exec-managerial,White,Male,0,0,25,US,<=50K
20,Private,253814,HS-grad,9,Never-married,Exec-managerial,White,Female,0,0,40,US,<=50K
40,Private,253814,Some-college,10,Never-married,Sales,White,Male,0,0,40,US,<=50K
22,Private,253814,HS-grad,9,Married,Craft-repair,White,Male,0,0,60,Non-US,<=50K
28,Private,253814,Some-college,10,Married,Exec-managerial,White,Male,0,0,50,US,<=50K
20,Private,253814,HS-grad,9,Never-married,Machine-op-inspct,White,Female,0,0,45,US,<=50K
33,Private,253814,Assoc-voc,11,Married,Machine-op-inspct,White,Male,0,0,40,US,<=50K
47,Private,253814,<=12th,16,Married,Machine-op-inspct,Asian-Pac-Islander,Female,0,0,40,Non-US,<=50K
23,Self-emp-not-inc,253814,HS-grad,9,Married,Farming-fishing,White,Male,0,0,40,US,<=50K
42,Private,253814,HS-grad,9,Married,Handlers-cleaners,White,Male,0,0,40,US,<=50K
33,Private,253814,Assoc-voc,11,Divorced,Sales,White,Female,0,0,40,US,<=50K
36,Government,253814,Some-college,10,Married,Protective-serv,White,Male,0,0,40,US,<=50K
38,Self-emp-inc,253814,Bachelors,13,Married,Exec-managerial,White,Male,0,0,60,US,>50K
27,Private,253814,Some-college,10,Never-married,Transport-moving,White,Male,0,0,40,Non-US,<=50K
28,Private,253814,HS-grad,9,Married,Farming-fishing,White,Male,0,0,25,US,<=50K
29,Private,253814,Some-college,10,Divorced,Prof-specialty,White,Male,0,0,40,US,<=50K
42,Private,253814,Some-college,10,Married,Handlers-cleaners,White,Male,0,0,40,US,<=50K
31,Private,253814,HS-grad,9,Married,Machine-op-inspct,White,Male,0,0,40,US,<=50K
38,Private,253814,HS-grad,9,Divorced,Exec-managerial,White,Female,0,0,15,US,<=50K
24,Private,253814,HS-grad,9,Divorced,Machine-op-inspct,White,Male,0,0,40,US,<=50K
40,Private,253814,Bachelors,13,Married,Sales,White,Male,0,0,50,US,>50K
40,Private,253814,<=12th,6,Married,Other-service,Other,Male,0,0,40,US,<=50K
43,Government,253814,Masters,14,Married,Prof-specialty,White,Female,0,0,60,US,>50K
53,Private,253814,Masters,14,Never-married,Adm-clerical,White,Female,0,0,40,Non-US,<=50K
38,Private,253814,HS-grad,9,Married,Craft-repair,White,Male,0,0,40,US,>50K
33,Private,253814,HS-grad,9,Married,Craft-repair,White,Male,0,0,40,US,<=50K
39,Private,253814,Some-college,10,Divorced,Adm-clerical,White,Female,0,0,40,US,<=50K
36,Private,253814,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,US,<=50K
28,Private,253814,Bachelors,13,Never-married,Transport-moving,White,Male,0,0,20,US,<=50K
49,Government,253814,HS-grad,9,Married,Sales,White,Male,0,0,25,Non-US,>50K
50,Self-emp-inc,253814,Bachelors,13,Married,Exec-managerial,White,Male,0,0,50,US,>50K
19,Private,253814,HS-grad,9,Never-married,Transport-moving,White,Male,0,0,60,US,<=50K
45,Private,253814,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,0,40,US,<=50K
40,Private,253814,HS-grad,9,Divorced,Machine-op-inspct,White,Male,0,0,40,US,<=50K
32,Private,253814,Some-college,10,Separated,Sales,White,Female,0,0,40,US,<=50K
23,Government,253814,HS-grad,9,Divorced,Adm-clerical,White,Female,0,0,40,US,<=50K
28,Private,253814,Bachelors,13,Married,Prof-specialty,White,Male,0,0,50,US,>50K
34,Private,253814,HS-grad,9,Married,Machine-op-inspct,White,Male,0,0,60,US,<=50K
39,Self-emp-not-inc,253814,Some-college,10,Married,Craft-repair,White,Male,0,0,40,US,<=50K
44,Private,253814,HS-grad,9,Divorced,Adm-clerical,White,Female,0,0,40,US,<=50K
47,Private,253814,HS-grad,9,Divorced,Sales,White,Female,0,0,40,US,<=50K
22,Private,253814,HS-grad,9,Divorced,Sales,Black,Female,0,0,40,US,<=50K
46,Private,253814,Some-college,10,Never-married,Machine-op-inspct,Black,Male,0,0,40,Non-US,<=50K
34,Government,253814,HS-grad,9,Divorced,Exec-managerial,White,Female,0,0,35,US,<=50K
48,Private,253814,<=12th,4,Married,Adm-clerical,White,Female,0,0,45,US,<=50K
28,Private,253814,Prof-school,15,Married,Prof-specialty,White,Male,0,0,20,US,>50K
22,Government,253814,<=12th,9,Married,Machine-op-inspct,White,Male,0,0,40,US,<=50K
24,Private,253814,Some-college,10,Married,Craft-repair,White,Male,0,0,55,US,>50K
25,Private,253814,Bachelors,13,Never-married,Tech-support,White,Male,0,0,40,US,<=50K
28,Private,253814,Bachelors,13,Married,Craft-repair,White,Male,0,0,40,US,<=50K
28,Private,253814,Some-college,10,Never-married,Prof-specialty,White,Male,0,0,50,US,<=50K
44,Government,253814,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,US,<=50K
42,Self-emp-not-inc,253814,HS-grad,9,Divorced,Craft-repair,White,Male,0,0,40,US,<=50K
56,Government,253814,Bachelors,13,Married,Sales,White,Female,0,0,30,US,<=50K
29,Private,253814,HS-grad,9,Married,Craft-repair,White,Male,0,0,40,US,<=50K
24,Private,253814,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,US,<=50K
24,Private,253814,HS-grad,9,Divorced,Handlers-cleaners,White,Male,0,0,40,US,<=50K
26,Private,253814,Bachelors,13,Married,Exec-managerial,White,Male,0,0,35,Non-US,<=50K
52,Private,253814,Some-college,10,Never-married,Adm-clerical,Asian-Pac-Islander,Female,0,0,40,US,<=50K
46,Private,253814,HS-grad,9,Married,Machine-op-inspct,Asian-Pac-Islander,Male,0,0,40,US,>50K
25,Private,253814,Some-college,10,Never-married,Handlers-cleaners,White,Male,0,0,40,US,<=50K
43,Private,253814,Some-college,10,Married,Machine-op-inspct,White,Male,0,0,40,US,<=50K
23,Self-emp-not-inc,253814,HS-grad,9,Married,Transport-moving,White,Male,0,0,48,US,>50K
19,Private,253814,Some-college,10,Never-married,Other-service,White,Male,0,0,40,US,<=50K
37,Private,253814,Some-college,10,Married,Farming-fishing,White,Male,0,0,35,US,<=50K
51,Private,253814,Some-college,10,Divorced,Prof-specialty,White,Female,0,0,40,US,<=50K
20,Self-emp-not-inc,253814,HS-grad,9,Never-married,Craft-repair,White,Female,0,0,50,US,<=50K
41,Private,253814,HS-grad,9,Divorced,Adm-clerical,White,Female,0,0,40,US,>50K
23,Private,253814,HS-grad,9,Married,Prof-specialty,White,Male,0,0,60,US,<=50K
17,Private,253814,<=12th,7,Never-married,Handlers-cleaners,White,Male,0,0,40,US,<=50K
45,Private,253814,Prof-school,15,Married,Prof-specialty,White,Male,0,0,50,US,>50K
35,Private,253814,<=12th,6,Married,Craft-repair,White,Male,0,0,50,US,<=50K
40,Private,253814,HS-grad,9,Never-married,Transport-moving,White,Male,0,0,40,US,<=50K
30,Private,253814,Bachelors,13,Married,Prof-specialty,White,Male,0,0,20,US,>50K
21,Private,253814,<=12th,5,Separated,Other-service,White,Female,0,0,40,US,<=50K
49,Private,253814,Bachelors,13,Never-married,Exec-managerial,White,Male,0,0,50,US,<=50K
34,Private,253814,HS-grad,9,Divorced,Adm-clerical,White,Female,0,0,40,US,<=50K
24,Government,253814,HS-grad,9,Married,Adm-clerical,White,Female,0,0,40,US,<=50K
58,Private,253814,Assoc-voc,11,Married,Exec-managerial,White,Male,0,0,50,US,>50K
26,Private,253814,Assoc-voc,11,Married,Machine-op-inspct,White,Male,0,0,40,US,>50K
25,Private,253814,HS-grad,9,Never-married,Other-service,Asian-Pac-Islander,Female,0,0,40,Non-US,<=50K
26,Private,253814,Some-college,10,Married,Machine-op-inspct,White,Male,0,0,40,US,>50K
22,Private,253814,HS-grad,9,Never-married,Other-service,Black,Male,0,0,40,US,<=50K
42,Self-emp-not-inc,253814,HS-grad,9,Married,Craft-repair,White,Male,0,0,40,US,<=50K
26,Private,253814,<=12th,4,Married,Handlers-cleaners,White,Male,0,0,40,US,<=50K
32,Private,253814,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,US,<=50K
58,Private,253814,Bachelors,13,Never-married,Other-service,Amer-Indian-Eskimo,Female,0,0,40,Non-US,<=50K
24,Private,253814,HS-grad,9,Married,Protective-serv,White,Male,0,0,45,US,>50K
31,Private,253814,Bachelors,13,Married,Machine-op-inspct,White,Male,0,0,20,US,>50K
28,Self-emp-not-inc,253814,<=12th,7,Married,Sales,White,Male,0,0,60,US,<=50K
40,Private,253814,<=12th,6,Never-married,Handlers-cleaners,White,Male,0,0,40,US,<=50K
20,Private,253814,Some-college,10,Married,Exec-managerial,White,Male,0,0,25,US,>50K
44,Private,253814,Some-college,10,Married,Adm-clerical,White,Male,0,0,40,US,>50K
30,Private,253814,Some-college,10,Married,Craft-repair,White,Male,0,0,50,US,>50K
47,Government,253814,Doctorate,16,Divorced,Prof-specialty,White,Female,0,0,60,US,<=50K
29,Private,253814,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,US,<=50K
31,Government,253814,Bachelors,13,Married,Sales,White,Male,0,0,50,US,>50K
29,Private,253814,Bachelors,13,Married,Exec-managerial,White,Male,0,0,20,US,>50K
45,Private,253814,Some-college,10,Never-married,Sales,White,Male,0,0,40,US,<=50K
47,Private,253814,HS-grad,9,Married,Handlers-cleaners,White,Male,0,0,40,US,<=50K
49,Self-emp-not-inc,253814,<=12th,7,Married,Sales,White,Male,0,0,50,US,>50K
46,Private,253814,HS-grad,9,Married,Transport-moving,White,Male,0,0,20,US,>50K
26,Private,253814,HS-grad,9,Never-married,Sales,White,Female,0,0,40,US,<=50K
30,Self-emp-inc,253814,Bachelors,13,Married,Exec-managerial,White,Male,0,0,50,US,>50K
41,Private,253814,HS-grad,9,Married,Handlers-cleaners,White,Male,0,0,40,US,<=50K
51,Government,253814,HS-grad,9,Divorced,Craft-repair,White,Male,0,0,40,US,>50K
49,Self-emp-inc,253814,Bachelors,13,Married,Prof-specialty,White,Male,0,0,50,US,>50K
36,Private,253814,Masters,14,Never-married,Exec-managerial,White,Male,0,0,60,US,<=50K
54,Private,253814,Bachelors,13,Divorced,Adm-clerical,White,Female,0,0,40,US,<=50K
41,Private,253814,Bachelors,13,Divorced,Prof-specialty,White,Male,0,0,40,US,<=50K
33,Private,253814,Some-college,10,Never-married,Handlers-cleaners,White,Female,0,0,40,US,<=50K
32,Government,253814,HS-grad,9,Married,Sales,White,Male,0,0,35,US,<=50K
30,Private,253814,Some-college,10,Married,Exec-managerial,White,Female,0,0,40,Non-US,<=50K
26,Private,253814,<=12th,2,Never-married,Sales,White,Male,0,0,40,Non-US,<=50K
45,Private,253814,Bachelors,13,Married,Exec-managerial,White,Male,0,0,35,Non-US,<=50K
20,Private,253814,Masters,14,Never-married,Prof-specialty,White,Male,0,0,60,Non-US,<=50K
47,Private,253814,Masters,14,Married,Prof-specialty,White,Male,0,0,50,US,>50K
47,Private,253814,<=12th,7,Never-married,Machine-op-inspct,White,Female,0,0,40,US,<=50K
23,Private,253814,Bachelors,13,Never-married,Prof-specialty,White,Male,0,0,45,US,<=50K
44,Self-emp-not-inc,253814,HS-grad,9,Divorced,Exec-managerial,White,Female,0,0,40,US,<=50K
49,Self-emp-inc,253814,Doctorate,16,Married,Prof-specialty,White,Male,0,0,25,US,>50K
39,Private,253814,Bachelors,13,Divorced,Tech-support,White,Female,0,0,40,US,<=50K
22,Private,253814,Some-college,10,Never-married,Craft-repair,White,Male,0,0,40,US,<=50K
21,Private,253814,Assoc-acdm,12,Never-married,Tech-support,White,Female,0,0,40,US,<=50K
22,Government,253814,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,0,45,US,<=50K
28,Private,253814,HS-grad,9,Never-married,Prof-specialty,White,Female,0,0,45,US,>50K
30,Private,253814,Prof-school,15,Married,Prof-specialty,White,Male,0,0,45,US,>50K
24,Private,253814,Some-college,10,Never-married,Machine-op-inspct,White,Male,0,0,40,Non-US,<=50K
31,Self-emp-inc,253814,Some-college,10,Married,Exec-managerial,White,Male,0,0,40,US,<=50K
39,Private,253814,Masters,14,Married,Prof-specialty,White,Male,0,0,50,US,>50K
34,Private,253814,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,0,40,US,<=50K
32,Private,253814,Some-college,10,Divorced,Other-service,White,Female,0,0,40,US,<=50K
21,Private,253814,<=12th,7,Separated,Adm-clerical,White,Female,0,0,40,US,<=50K
44,Government,253814,HS-grad,9,Never-married,Exec-managerial,White,Male,0,0,50,US,<=50K
45,Private,253814,HS-grad,9,Divorced,Machine-op-inspct,White,Female,0,0,40,US,<=50K
39,Private,253814,<=12th,6,Never-married,Machine-op-inspct,White,Male,0,0,40,US,<=50K
26,Government,253814,Bachelors,13,Married,Exec-managerial,White,Male,0,0,20,US,>50K
32,Private,253814,HS-grad,9,Never-married,Sales,White,Female,0,0,40,US,<=50K
38,Private,253814,Bachelors,13,Never-married,Other-service,White,Female,0,0,40,US,<=50K
33,Private,253814,Assoc-acdm,12,Married,Other-service,White,Male,0,0,35,US,<=50K
51,Government,253814,Some-college,10,Never-married,Adm-clerical,Black,Female,0,0,40,US,<=50K
50,Government,253814,Some-college,10,Married,Protective-serv,White,Male,0,0,60,US,<=50K
43,Government,253814,Bachelors,13,Separated,Other-service,White,Female,0,0,38,US,<=50K
50,Private,253814,Bachelors,13,Never-married,Adm-clerical,White,Female,0,0,40,US,<=50K
29,Self-emp-not-inc,253814,<=12th,6,Married,Craft-repair,White,Male,0,0,50,US,<=50K
26,Private,253814,<=12th,8,Married,Craft-repair,White,Male,0,0,50,US,<=50K
31,Private,253814,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,40,US,<=50K
36,Private,253814,HS-grad,9,Never-married,Other-service,White,Female,0,0,40,US,<=50K
39,Private,253814,<=12th,6,Married,Adm-clerical,White,Male,0,0,40,US,>50K
47,Private,253814,Bachelors,13,Never-married,Sales,White,Female,0,0,40,US,<=50K
28,Private,253814,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,20,US,<=50K
36,Private,253814,HS-grad,9,Married,Adm-clerical,White,Male,0,0,40,US,<=50K
21,Private,253814,Assoc-acdm,12,Married,Other-service,White,Male,0,0,55,US,<=50K
41,Private,253814,HS-grad,9,Married,Sales,White,Male,0,0,40,US,<=50K
25,Private,253814,HS-grad,9,Never-married,Exec-managerial,White,Male,0,0,45,US,<=50K
50,Self-emp-inc,253814,Bachelors,13,Married,Exec-managerial,White,Male,0,0,25,US,<=50K
27,Private,253814,HS-grad,9,Married,Machine-op-inspct,White,Male,0,0,40,US,<=50K
39,Private,253814,Assoc-acdm,12,Divorced,Other-service,White,Female,0,0,40,US,<=50K
42,Private,253814,Bachelors,13,Married,Sales,White,Female,0,0,45,US,>50K
25,Private,253814,Bachelors,13,Never-married,Adm-clerical,White,Male,0,0,45,US,<=50K
20,Private,253814,Some-college,10,Never-married,Adm-clerical,White,Female,0,0,40,US,<=50K
28,Private,253814,Bachelors,13,Married,Sales,White,Male,0,0,50,US,>50K
25,Private,253814,<=12th,10,Married,Adm-clerical,Asian-Pac-Islander,Male,0,0,40,Non-US,<=50K
27,Private,253814,Some-college,10,Never-married,Adm-clerical,White,Female,0,0,40,US,<=50K
41,Government,253814,Some-college,10,Divorced,Adm-clerical,White,Female,0,0,40,US,>50K
43,Self-emp-inc,253814,Bachelors,13,Married,Prof-specialty,White,Male,0,0,50,US,>50K
25,Private,253814,Some-college,10,Never-married,Sales,Asian-Pac-Islander,Female,0,0,40,US,<=50K
39,Private,253814,Some-college,10,Married,Sales,White,Male,0,0,50,US,>50K
